Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2023.11.24_23.16.57	-46.53708	-23.59584	VIVO	4G	-90	36	775	
2023.11.24_23.16.59	-46.53720	-23.59572	VIVO	4G	-87	31	774	
2023.11.24_23.17.01	-46.53729	-23.59563	VIVO	4G	-88	27	773	
2023.11.24_23.17.03	-46.53738	-23.59558	VIVO	4G	-88	21	772	
2023.11.24_23.17.06	-46.53749	-23.59551	VIVO	4G	-86	19	773	
2023.11.24_23.17.34	-46.53745	-23.59543	VIVO	4G	-84	5	755	
2023.11.24_23.17.37	-46.53736	-23.59538	VIVO	4G	-85	15	755	
2023.11.24_23.17.40	-46.53741	-23.59523	VIVO	4G	-84	16	755	
2023.11.24_23.17.42	-46.53755	-23.59524	VIVO	4G	-83	13	755	
2023.11.24_23.17.49	-46.53789	-23.59528	VIVO	4G	-89	32	779	
2023.11.24_23.17.50	-46.53796	-23.59509	VIVO	4G	-89	38	789	
2023.11.24_23.17.51	-46.53808	-23.59491	VIVO	4G	-88	43	785	
2023.11.24_23.17.52	-46.53822	-23.59479	VIVO	4G	-88	48	786	
2023.11.24_23.17.53	-46.53837	-23.59465	VIVO	4G	-90	54	784	
2023.11.24_23.17.54	-46.53849	-23.59452	VIVO	4G	-90	54	784	
2023.11.24_23.17.55	-46.53863	-23.59438	VIVO	4G	-98	60	784	
2023.11.24_23.17.57	-46.53880	-23.59423	VIVO	4G	-98	67	784	
2023.11.24_23.17.57	-46.53880	-23.59423	VIVO	4G	-340	67	784	
2023.11.24_23.17.58	-46.53895	-23.59408	VIVO	4G	-340	71	782	
2023.11.24_23.17.58	-46.53908	-23.59395	VIVO	4G	-340	73	782	
2023.11.24_23.17.59	-46.53922	-23.59379	VIVO	4G	-340	76	781	
2023.11.24_23.18.00	-46.53940	-23.59365	VIVO	4G	-93	78	781	
2023.11.24_23.18.01	-46.53955	-23.59351	VIVO	4G	-93	79	781	
2023.11.24_23.18.02	-46.53955	-23.59351	VIVO	4G	-104	79	781	
2023.11.24_23.18.02	-46.53972	-23.59335	VIVO	4G	-104	79	781	
2023.11.24_23.18.03	-46.53990	-23.59320	VIVO	4G	-105	79	780	
2023.11.24_23.18.04	-46.53990	-23.59320	VIVO	4G	-100	79	780	
2023.11.24_23.18.04	-46.54007	-23.59308	VIVO	4G	-100	80	780	
2023.11.24_23.18.05	-46.54023	-23.59292	VIVO	4G	-100	79	779	
2023.11.24_23.18.06	-46.54040	-23.59280	VIVO	4G	-100	77	779	
2023.11.24_23.18.08	-46.54057	-23.59267	VIVO	4G	-87	79	779	
2023.11.24_23.18.09	-46.54075	-23.59255	VIVO	4G	-87	79	778	
2023.11.24_23.18.10	-46.54093	-23.59245	VIVO	4G	-86	79	777	
2023.11.24_23.18.11	-46.54111	-23.59234	VIVO	4G	-86	80	776	
2023.11.24_23.18.11	-46.54129	-23.59223	VIVO	4G	-86	79	776	
2023.11.24_23.18.12	-46.54145	-23.59212	VIVO	4G	-83	78	775	
2023.11.24_23.18.13	-46.54164	-23.59199	VIVO	4G	-83	80	773	
2023.11.24_23.18.14	-46.54182	-23.59188	VIVO	4G	-83	80	772	
2023.11.24_23.18.15	-46.54200	-23.59178	VIVO	4G	-94	79	771	
2023.11.24_23.18.16	-46.54219	-23.59167	VIVO	4G	-94	79	769	
2023.11.24_23.18.18	-46.54238	-23.59156	VIVO	4G	-88	79	768	
2023.11.24_23.18.19	-46.54257	-23.59144	VIVO	4G	-88	80	767	
2023.11.24_23.18.20	-46.54274	-23.59131	VIVO	4G	-88	81	768	
2023.11.24_23.18.20	-46.54274	-23.59131	VIVO	4G	-93	81	768	
2023.11.24_23.18.20	-46.54289	-23.59116	VIVO	4G	-93	76	767	
2023.11.24_23.18.22	-46.54304	-23.59101	VIVO	4G	-93	78	767	
2023.11.24_23.18.22	-46.54318	-23.59086	VIVO	4G	-93	78	767	
2023.11.24_23.18.24	-46.54331	-23.59070	VIVO	4G	-91	75	767	
2023.11.24_23.18.24	-46.54343	-23.59055	VIVO	4G	-91	72	778	
2023.11.24_23.18.26	-46.54353	-23.59041	VIVO	4G	-91	68	778	
2023.11.24_23.18.26	-46.54363	-23.59025	VIVO	4G	-91	64	781	
2023.11.24_23.18.27	-46.54374	-23.59013	VIVO	4G	-93	60	781	
2023.11.24_23.18.29	-46.54383	-23.59001	VIVO	4G	-93	57	779	
2023.11.24_23.18.29	-46.54390	-23.58988	VIVO	4G	-93	53	779	
2023.11.24_23.18.30	-46.54396	-23.58978	VIVO	4G	-89	50	779	
2023.11.24_23.18.31	-46.54402	-23.58968	VIVO	4G	-89	48	779	
2023.11.24_23.18.33	-46.54409	-23.58959	VIVO	4G	-89	46	779	
2023.11.24_23.18.34	-46.54416	-23.58949	VIVO	4G	-89	42	779	
2023.11.24_23.18.34	-46.54422	-23.58942	VIVO	4G	-89	39	779	
2023.11.24_23.18.35	-46.54428	-23.58934	VIVO	4G	-86	43	779	
2023.11.24_23.18.37	-46.54434	-23.58926	VIVO	4G	-86	37	779	
2023.11.24_23.18.39	-46.54444	-23.58915	VIVO	4G	-93	29	777	
2023.11.24_23.18.40	-46.54444	-23.58915	VIVO	4G	-92	29	777	
2023.11.24_23.18.40	-46.54449	-23.58906	VIVO	4G	-92	23	775	
2023.11.24_23.18.42	-46.54454	-23.58896	VIVO	4G	-92	22	774	
2023.11.24_23.18.45	-46.54460	-23.58885	VIVO	4G	-88	14	773	
2023.11.24_23.18.53	-46.54460	-23.58885	VIVO	4G	-86	14	773	
2023.11.24_23.19.18	-46.54460	-23.58885	VIVO	4G	-93	0	773	
2023.11.24_23.19.21	-46.54458	-23.58876	VIVO	4G	-93	8	740	
2023.11.24_23.19.22	-46.54465	-23.58869	VIVO	4G	-93	11	738	
2023.11.24_23.19.24	-46.54478	-23.58855	VIVO	4G	-91	28	737	
2023.11.24_23.19.25	-46.54487	-23.58848	VIVO	4G	-91	31	738	
2023.11.24_23.19.26	-46.54495	-23.58842	VIVO	4G	-85	34	739	
2023.11.24_23.19.27	-46.54501	-23.58832	VIVO	4G	-85	39	740	
2023.11.24_23.19.29	-46.54507	-23.58824	VIVO	4G	-86	41	742	
2023.11.24_23.19.29	-46.54516	-23.58814	VIVO	4G	-86	46	743	
2023.11.24_23.19.31	-46.54522	-23.58803	VIVO	4G	-88	48	743	
2023.11.24_23.19.32	-46.54534	-23.58789	VIVO	4G	-88	54	743	
2023.11.24_23.19.33	-46.54548	-23.58775	VIVO	4G	-88	60	744	
2023.11.24_23.19.34	-46.54563	-23.58760	VIVO	4G	-90	66	745	
2023.11.24_23.19.35	-46.54578	-23.58747	VIVO	4G	-90	69	745	
2023.11.24_23.19.35	-46.54597	-23.58733	VIVO	4G	-95	77	746	
2023.11.24_23.19.37	-46.54614	-23.58719	VIVO	4G	-95	79	746	
2023.11.24_23.19.37	-46.54614	-23.58719	VIVO	4G	-88	79	746	
2023.11.24_23.19.38	-46.54631	-23.58705	VIVO	4G	-88	80	748	
2023.11.24_23.19.38	-46.54648	-23.58691	VIVO	4G	-88	81	748	
2023.11.24_23.19.40	-46.54666	-23.58676	VIVO	4G	-96	80	751	
2023.11.24_23.19.40	-46.54666	-23.58676	VIVO	4G	-86	80	751	
2023.11.24_23.19.41	-46.54686	-23.58664	VIVO	4G	-86	78	762	
2023.11.24_23.19.42	-46.54703	-23.58652	VIVO	4G	-86	79	764	
2023.11.24_23.19.43	-46.54720	-23.58638	VIVO	4G	-87	79	765	
2023.11.24_23.19.43	-46.54736	-23.58624	VIVO	4G	-87	81	764	
2023.11.24_23.19.45	-46.54752	-23.58610	VIVO	4G	-87	80	762	
2023.11.24_23.19.46	-46.54768	-23.58595	VIVO	4G	-89	82	763	
2023.11.24_23.19.46	-46.54786	-23.58579	VIVO	4G	-89	83	766	
2023.11.24_23.19.47	-46.54802	-23.58564	VIVO	4G	-97	79	767	
2023.11.24_23.19.48	-46.54802	-23.58564	VIVO	4G	-90	79	767	
2023.11.24_23.19.49	-46.54817	-23.58549	VIVO	4G	-90	79	772	
2023.11.24_23.19.50	-46.54832	-23.58535	VIVO	4G	-90	80	773	
2023.11.24_23.19.51	-46.54847	-23.58521	VIVO	4G	-90	78	773	
2023.11.24_23.19.52	-46.54862	-23.58508	VIVO	4G	-90	79	773	
2023.11.24_23.19.52	-46.54862	-23.58508	VIVO	4G	-84	79	773	
2023.11.24_23.19.53	-46.54877	-23.58493	VIVO	4G	-84	80	773	
2023.11.24_23.19.54	-46.54892	-23.58478	VIVO	4G	-84	82	772	
2023.11.24_23.19.55	-46.54910	-23.58465	VIVO	4G	-84	82	771	
2023.11.24_23.19.55	-46.54931	-23.58454	VIVO	4G	-84	80	773	
2023.11.24_23.19.57	-46.54950	-23.58442	VIVO	4G	-340	79	772	
2023.11.24_23.19.58	-46.54969	-23.58431	VIVO	4G	-340	79	768	
2023.11.24_23.19.58	-46.54988	-23.58421	VIVO	4G	-340	81	768	
2023.11.24_23.20.00	-46.55007	-23.58409	VIVO	4G	-98	82	769	
2023.11.24_23.20.00	-46.55027	-23.58400	VIVO	4G	-98	81	773	
2023.11.24_23.20.02	-46.55046	-23.58391	VIVO	4G	-98	80	772	
2023.11.24_23.20.03	-46.55066	-23.58382	VIVO	4G	-93	82	771	
2023.11.24_23.20.03	-46.55087	-23.58374	VIVO	4G	-93	81	770	
2023.11.24_23.20.05	-46.55106	-23.58367	VIVO	4G	-88	81	774	
2023.11.24_23.20.05	-46.55126	-23.58361	VIVO	4G	-88	79	775	
2023.11.24_23.20.07	-46.55145	-23.58353	VIVO	4G	-91	78	777	
2023.11.24_23.20.08	-46.55164	-23.58346	VIVO	4G	-91	81	781	
2023.11.24_23.20.09	-46.55184	-23.58338	VIVO	4G	-91	81	780	
2023.11.24_23.20.10	-46.55201	-23.58330	VIVO	4G	-97	79	776	
2023.11.24_23.20.10	-46.55223	-23.58323	VIVO	4G	-97	81	775	
2023.11.24_23.20.12	-46.55244	-23.58315	VIVO	4G	-97	80	775	
2023.11.24_23.20.12	-46.55244	-23.58315	VIVO	4G	-89	80	775	
2023.11.24_23.20.13	-46.55264	-23.58307	VIVO	4G	-89	82	775	
2023.11.24_23.20.14	-46.55284	-23.58299	VIVO	4G	-89	80	775	
2023.11.24_23.20.15	-46.55304	-23.58292	VIVO	4G	-93	79	775	
2023.11.24_23.20.16	-46.55324	-23.58284	VIVO	4G	-93	79	774	
2023.11.24_23.20.17	-46.55345	-23.58279	VIVO	4G	-94	79	774	
2023.11.24_23.20.18	-46.55367	-23.58273	VIVO	4G	-92	79	773	
2023.11.24_23.20.19	-46.55388	-23.58269	VIVO	4G	-92	78	773	
2023.11.24_23.20.19	-46.55388	-23.58269	VIVO	4G	-81	78	773	
2023.11.24_23.20.20	-46.55410	-23.58264	VIVO	4G	-81	82	773	
2023.11.24_23.20.21	-46.55433	-23.58266	VIVO	4G	-81	82	780	
2023.11.24_23.20.22	-46.55456	-23.58261	VIVO	4G	-86	80	779	
2023.11.24_23.20.23	-46.55477	-23.58256	VIVO	4G	-86	80	782	
2023.11.24_23.20.24	-46.55499	-23.58251	VIVO	4G	-86	78	784	
2023.11.24_23.20.25	-46.55519	-23.58247	VIVO	4G	-99	79	784	
2023.11.24_23.20.26	-46.55540	-23.58243	VIVO	4G	-99	79	783	
2023.11.24_23.20.26	-46.55561	-23.58237	VIVO	4G	-99	79	783	
2023.11.24_23.20.27	-46.55561	-23.58237	VIVO	4G	-87	79	783	
2023.11.24_23.20.27	-46.55581	-23.58233	VIVO	4G	-87	81	784	
2023.11.24_23.20.29	-46.55602	-23.58229	VIVO	4G	-87	81	780	
2023.11.24_23.20.30	-46.55624	-23.58225	VIVO	4G	-91	81	779	
2023.11.24_23.20.31	-46.55645	-23.58222	VIVO	4G	-91	80	779	
2023.11.24_23.20.32	-46.55667	-23.58218	VIVO	4G	-91	80	784	
2023.11.24_23.20.32	-46.55685	-23.58212	VIVO	4G	-88	79	780	
2023.11.24_23.20.34	-46.55706	-23.58208	VIVO	4G	-88	77	780	
2023.11.24_23.20.35	-46.55727	-23.58203	VIVO	4G	-88	76	783	
2023.11.24_23.20.36	-46.55747	-23.58199	VIVO	4G	-94	75	783	
2023.11.24_23.20.37	-46.55768	-23.58196	VIVO	4G	-94	72	783	
2023.11.24_23.20.37	-46.55768	-23.58196	VIVO	4G	-92	72	783	
2023.11.24_23.20.38	-46.55787	-23.58193	VIVO	4G	-92	70	782	
2023.11.24_23.20.39	-46.55806	-23.58190	VIVO	4G	-92	69	781	
2023.11.24_23.20.40	-46.55825	-23.58188	VIVO	4G	-92	69	780	
2023.11.24_23.20.41	-46.55842	-23.58183	VIVO	4G	-92	67	779	
2023.11.24_23.20.42	-46.55862	-23.58180	VIVO	4G	-92	65	776	
2023.11.24_23.20.42	-46.55880	-23.58176	VIVO	4G	-91	65	775	
2023.11.24_23.20.44	-46.55898	-23.58175	VIVO	4G	-91	62	775	
2023.11.24_23.20.45	-46.55914	-23.58174	VIVO	4G	-97	62	777	
2023.11.24_23.20.46	-46.55932	-23.58174	VIVO	4G	-97	60	782	
2023.11.24_23.20.46	-46.55932	-23.58174	VIVO	4G	-97	60	782	
2023.11.24_23.20.47	-46.55948	-23.58176	VIVO	4G	-97	57	783	
2023.11.24_23.20.48	-46.55963	-23.58178	VIVO	4G	-97	55	783	
2023.11.24_23.20.49	-46.55976	-23.58180	VIVO	4G	-97	53	782	
2023.11.24_23.20.49	-46.55976	-23.58180	VIVO	4G	-89	53	782	
2023.11.24_23.20.49	-46.55991	-23.58182	VIVO	4G	-89	51	786	
2023.11.24_23.20.51	-46.56004	-23.58183	VIVO	4G	-89	48	786	
2023.11.24_23.20.52	-46.56017	-23.58187	VIVO	4G	-96	49	793	
2023.11.24_23.20.52	-46.56028	-23.58189	VIVO	4G	-96	48	790	
2023.11.24_23.20.53	-46.56028	-23.58189	VIVO	4G	-95	48	790	
2023.11.24_23.20.54	-46.56039	-23.58190	VIVO	4G	-95	42	789	
2023.11.24_23.20.55	-46.56054	-23.58191	VIVO	4G	-95	41	776	
2023.11.24_23.20.55	-46.56065	-23.58192	VIVO	4G	-95	39	776	
2023.11.24_23.20.56	-46.56065	-23.58192	VIVO	4G	-88	39	776	
2023.11.24_23.20.56	-46.56076	-23.58193	VIVO	4G	-88	40	782	
2023.11.24_23.20.58	-46.56086	-23.58195	VIVO	4G	-88	38	782	
2023.11.24_23.20.58	-46.56086	-23.58195	VIVO	4G	-95	38	782	
2023.11.24_23.20.59	-46.56103	-23.58199	VIVO	4G	-95	35	783	
2023.11.24_23.21.00	-46.56103	-23.58199	VIVO	4G	-340	35	783	
2023.11.24_23.21.01	-46.56120	-23.58201	VIVO	4G	-340	31	784	
2023.11.24_23.21.03	-46.56134	-23.58202	VIVO	4G	-88	28	783	
2023.11.24_23.21.05	-46.56149	-23.58203	VIVO	4G	-88	27	782	
2023.11.24_23.21.07	-46.56162	-23.58202	VIVO	4G	-90	25	780	
2023.11.24_23.21.09	-46.56173	-23.58204	VIVO	4G	-89	21	778	
2023.11.24_23.21.12	-46.56185	-23.58211	VIVO	4G	-88	20	776	
2023.11.24_23.21.14	-46.56192	-23.58219	VIVO	4G	-89	20	776	
2023.11.24_23.21.19	-46.56187	-23.58211	VIVO	4G	-91	6	774	
2023.11.24_23.21.24	-46.56187	-23.58211	VIVO	4G	-87	6	774	
2023.11.24_23.21.48	-46.56187	-23.58211	VIVO	4G	-86	0	774	
2023.11.24_23.21.56	-46.56187	-23.58211	VIVO	4G	-340	0	774	
2023.11.24_23.21.57	-46.56199	-23.58218	VIVO	4G	-87	12	759	
2023.11.24_23.21.59	-46.56208	-23.58218	VIVO	4G	-91	17	759	
2023.11.24_23.22.01	-46.56221	-23.58219	VIVO	4G	-88	21	759	
2023.11.24_23.22.03	-46.56234	-23.58224	VIVO	4G	-83	24	760	
2023.11.24_23.22.05	-46.56245	-23.58228	VIVO	4G	-83	29	759	
2023.11.24_23.22.05	-46.56258	-23.58230	VIVO	4G	-83	33	760	
2023.11.24_23.22.06	-46.56276	-23.58233	VIVO	4G	-89	40	761	
2023.11.24_23.22.08	-46.56295	-23.58236	VIVO	4G	-89	47	761	
2023.11.24_23.22.08	-46.56295	-23.58236	VIVO	4G	-82	47	761	
2023.11.24_23.22.09	-46.56311	-23.58238	VIVO	4G	-82	51	761	
2023.11.24_23.22.10	-46.56337	-23.58243	VIVO	4G	-82	62	761	
2023.11.24_23.22.11	-46.56361	-23.58245	VIVO	4G	-80	69	762	
2023.11.24_23.22.12	-46.56385	-23.58247	VIVO	4G	-80	75	762	
2023.11.24_23.22.12	-46.56408	-23.58249	VIVO	4G	-80	75	762	
2023.11.24_23.22.14	-46.56431	-23.58251	VIVO	4G	-79	78	763	
2023.11.24_23.22.14	-46.56454	-23.58252	VIVO	4G	-79	79	763	
2023.11.24_23.22.15	-46.56478	-23.58254	VIVO	4G	-81	79	764	
2023.11.24_23.22.16	-46.56503	-23.58256	VIVO	4G	-81	80	775	
2023.11.24_23.22.18	-46.56526	-23.58257	VIVO	4G	-81	79	774	
2023.11.24_23.22.19	-46.56550	-23.58260	VIVO	4G	-83	81	782	
2023.11.24_23.22.20	-46.56573	-23.58262	VIVO	4G	-83	78	782	
2023.11.24_23.22.20	-46.56573	-23.58262	VIVO	4G	-95	78	782	
2023.11.24_23.22.20	-46.56594	-23.58264	VIVO	4G	-95	79	782	
2023.11.24_23.22.22	-46.56616	-23.58266	VIVO	4G	-97	80	782	
2023.11.24_23.22.23	-46.56638	-23.58267	VIVO	4G	-97	80	782	
2023.11.24_23.22.24	-46.56660	-23.58269	VIVO	4G	-97	80	781	
2023.11.24_23.22.25	-46.56682	-23.58271	VIVO	4G	-108	80	780	
2023.11.24_23.22.26	-46.56704	-23.58275	VIVO	4G	-108	82	778	
2023.11.24_23.22.27	-46.56727	-23.58278	VIVO	4G	-98	84	777	
2023.11.24_23.22.28	-46.56750	-23.58281	VIVO	4G	-98	83	776	
2023.11.24_23.22.29	-46.56772	-23.58284	VIVO	4G	-104	85	773	
2023.11.24_23.22.30	-46.56794	-23.58286	VIVO	4G	-104	81	772	
2023.11.24_23.22.30	-46.56794	-23.58286	VIVO	4G	-93	81	772	
2023.11.24_23.22.30	-46.56813	-23.58286	VIVO	4G	-93	83	772	
2023.11.24_23.22.32	-46.56835	-23.58285	VIVO	4G	-92	81	770	
2023.11.24_23.22.33	-46.56857	-23.58287	VIVO	4G	-92	79	769	
2023.11.24_23.22.34	-46.56878	-23.58288	VIVO	4G	-94	77	769	
2023.11.24_23.22.35	-46.56900	-23.58289	VIVO	4G	-94	80	768	
2023.11.24_23.22.36	-46.56922	-23.58288	VIVO	4G	-104	79	768	
2023.11.24_23.22.36	-46.56922	-23.58288	VIVO	4G	-90	79	768	
2023.11.24_23.22.37	-46.56943	-23.58289	VIVO	4G	-90	81	770	
2023.11.24_23.22.37	-46.56963	-23.58289	VIVO	4G	-88	79	770	
2023.11.24_23.22.38	-46.56983	-23.58288	VIVO	4G	-88	79	764	
2023.11.24_23.22.40	-46.57004	-23.58289	VIVO	4G	-84	79	763	
2023.11.24_23.22.41	-46.57026	-23.58289	VIVO	4G	-84	79	762	
2023.11.24_23.22.41	-46.57049	-23.58289	VIVO	4G	-88	82	762	
2023.11.24_23.22.43	-46.57073	-23.58291	VIVO	4G	-88	78	761	
2023.11.24_23.22.44	-46.57095	-23.58290	VIVO	4G	-88	79	761	
2023.11.24_23.22.45	-46.57116	-23.58289	VIVO	4G	-92	77	761	
2023.11.24_23.22.46	-46.57138	-23.58289	VIVO	4G	-92	80	761	
2023.11.24_23.22.47	-46.57160	-23.58288	VIVO	4G	-96	80	762	
2023.11.24_23.22.47	-46.57183	-23.58288	VIVO	4G	-96	82	762	
2023.11.24_23.22.48	-46.57183	-23.58288	VIVO	4G	-91	82	762	
2023.11.24_23.22.48	-46.57205	-23.58288	VIVO	4G	-91	82	763	
2023.11.24_23.22.50	-46.57228	-23.58288	VIVO	4G	-91	84	763	
2023.11.24_23.22.50	-46.57228	-23.58288	VIVO	4G	-88	84	763	
2023.11.24_23.22.50	-46.57251	-23.58288	VIVO	4G	-88	81	763	
2023.11.24_23.22.51	-46.57273	-23.58288	VIVO	4G	-88	82	765	
2023.11.24_23.22.53	-46.57297	-23.58291	VIVO	4G	-88	81	770	
2023.11.24_23.22.54	-46.57319	-23.58293	VIVO	4G	-83	80	770	
2023.11.24_23.22.55	-46.57338	-23.58296	VIVO	4G	-83	82	763	
2023.11.24_23.22.56	-46.57360	-23.58300	VIVO	4G	-86	82	760	
2023.11.24_23.22.57	-46.57378	-23.58306	VIVO	4G	-86	81	757	
2023.11.24_23.22.58	-46.57399	-23.58309	VIVO	4G	-86	83	761	
2023.11.24_23.22.58	-46.57421	-23.58314	VIVO	4G	-85	83	764	
2023.11.24_23.23.00	-46.57442	-23.58320	VIVO	4G	-85	81	767	
2023.11.24_23.23.01	-46.57464	-23.58326	VIVO	4G	-85	81	771	
2023.11.24_23.23.02	-46.57485	-23.58334	VIVO	4G	-93	81	771	
2023.11.24_23.23.03	-46.57506	-23.58341	VIVO	4G	-93	80	774	
2023.11.24_23.23.04	-46.57525	-23.58348	VIVO	4G	-90	79	774	
2023.11.24_23.23.05	-46.57545	-23.58355	VIVO	4G	-90	79	775	
2023.11.24_23.23.06	-46.57565	-23.58363	VIVO	4G	-97	79	775	
2023.11.24_23.23.07	-46.57584	-23.58371	VIVO	4G	-102	80	775	
2023.11.24_23.23.07	-46.57584	-23.58371	VIVO	4G	-99	80	775	
2023.11.24_23.23.07	-46.57601	-23.58377	VIVO	4G	-99	78	760	
2023.11.24_23.23.09	-46.57622	-23.58385	VIVO	4G	-99	81	760	
2023.11.24_23.23.09	-46.57622	-23.58385	VIVO	4G	-93	81	760	
2023.11.24_23.23.10	-46.57641	-23.58393	VIVO	4G	-93	79	760	
2023.11.24_23.23.10	-46.57661	-23.58401	VIVO	4G	-93	77	760	
2023.11.24_23.23.12	-46.57683	-23.58409	VIVO	4G	-93	82	760	
2023.11.24_23.23.12	-46.57704	-23.58422	VIVO	4G	-93	81	770	
2023.11.24_23.23.14	-46.57725	-23.58428	VIVO	4G	-93	79	770	
2023.11.24_23.23.15	-46.57746	-23.58433	VIVO	4G	-97	76	770	
2023.11.24_23.23.16	-46.57767	-23.58437	VIVO	4G	-97	78	770	
2023.11.24_23.23.17	-46.57787	-23.58441	VIVO	4G	-103	77	769	
2023.11.24_23.23.18	-46.57806	-23.58445	VIVO	4G	-103	72	769	
2023.11.24_23.23.18	-46.57806	-23.58445	VIVO	4G	-96	72	769	
2023.11.24_23.23.19	-46.57826	-23.58449	VIVO	4G	-96	71	767	
2023.11.24_23.23.19	-46.57845	-23.58453	VIVO	4G	-96	68	767	
2023.11.24_23.23.21	-46.57862	-23.58457	VIVO	4G	-96	65	767	
2023.11.24_23.23.21	-46.57862	-23.58457	VIVO	4G	-98	65	767	
2023.11.24_23.23.22	-46.57879	-23.58460	VIVO	4G	-98	64	767	
2023.11.24_23.23.23	-46.57896	-23.58461	VIVO	4G	-98	62	767	
2023.11.24_23.23.23	-46.57896	-23.58461	VIVO	4G	-92	62	767	
2023.11.24_23.23.23	-46.57912	-23.58459	VIVO	4G	-92	59	762	
2023.11.24_23.23.25	-46.57928	-23.58461	VIVO	4G	-92	58	762	
2023.11.24_23.23.25	-46.57942	-23.58463	VIVO	4G	-98	56	762	
2023.11.24_23.23.26	-46.57942	-23.58463	VIVO	4G	-106	56	762	
2023.11.24_23.23.27	-46.57957	-23.58465	VIVO	4G	-106	53	762	
2023.11.24_23.23.27	-46.57957	-23.58465	VIVO	4G	-98	53	762	
2023.11.24_23.23.28	-46.57969	-23.58462	VIVO	4G	-98	52	767	
2023.11.24_23.23.28	-46.57969	-23.58462	VIVO	4G	-90	52	767	
2023.11.24_23.23.29	-46.57982	-23.58465	VIVO	4G	-90	47	767	
2023.11.24_23.23.29	-46.57994	-23.58468	VIVO	4G	-90	45	766	
2023.11.24_23.23.31	-46.58006	-23.58470	VIVO	4G	-340	44	765	
2023.11.24_23.23.31	-46.58006	-23.58470	VIVO	4G	-88	44	765	
2023.11.24_23.23.32	-46.58018	-23.58471	VIVO	4G	-88	40	765	
2023.11.24_23.23.32	-46.58028	-23.58473	VIVO	4G	-88	39	765	
2023.11.24_23.23.33	-46.58028	-23.58473	VIVO	4G	-340	39	765	
2023.11.24_23.23.34	-46.58039	-23.58475	VIVO	4G	-340	37	764	
2023.11.24_23.23.34	-46.58049	-23.58476	VIVO	4G	-340	35	764	
2023.11.24_23.23.36	-46.58049	-23.58476	VIVO	4G	-99	35	764	
2023.11.24_23.23.37	-46.58066	-23.58479	VIVO	4G	-99	31	763	
2023.11.24_23.23.38	-46.58079	-23.58479	VIVO	4G	-98	25	763	
2023.11.24_23.23.39	-46.58079	-23.58479	VIVO	4G	-93	25	763	
2023.11.24_23.23.40	-46.58091	-23.58481	VIVO	4G	-93	22	762	
2023.11.24_23.23.42	-46.58091	-23.58481	VIVO	4G	-340	22	762	
2023.11.24_23.23.43	-46.58102	-23.58483	VIVO	4G	-340	20	761	
2023.11.24_23.23.45	-46.58113	-23.58485	VIVO	4G	-94	20	761	
2023.11.24_23.23.47	-46.58125	-23.58486	VIVO	4G	-93	23	761	
2023.11.24_23.23.48	-46.58140	-23.58487	VIVO	4G	-95	22	760	
2023.11.24_23.23.50	-46.58153	-23.58490	VIVO	4G	-89	23	760	
2023.11.24_23.23.52	-46.58165	-23.58493	VIVO	4G	-89	23	760	
2023.11.24_23.23.55	-46.58178	-23.58497	VIVO	4G	-84	22	760	
2023.11.24_23.23.57	-46.58190	-23.58498	VIVO	4G	-84	20	758	
2023.11.24_23.23.59	-46.58201	-23.58502	VIVO	4G	-83	19	757	
2023.11.24_23.24.00	-46.58213	-23.58505	VIVO	4G	-84	20	759	
2023.11.24_23.24.03	-46.58226	-23.58505	VIVO	4G	-84	22	760	
2023.11.24_23.24.05	-46.58239	-23.58504	VIVO	4G	-82	25	761	
2023.11.24_23.24.07	-46.58252	-23.58502	VIVO	4G	-81	25	761	
2023.11.24_23.24.09	-46.58266	-23.58498	VIVO	4G	-81	28	761	
2023.11.24_23.24.10	-46.58280	-23.58493	VIVO	4G	-82	28	762	
2023.11.24_23.24.13	-46.58295	-23.58487	VIVO	4G	-84	29	763	
2023.11.24_23.24.14	-46.58308	-23.58479	VIVO	4G	-84	28	763	
2023.11.24_23.24.16	-46.58317	-23.58474	VIVO	4G	-85	21	763	
2023.11.24_23.24.20	-46.58329	-23.58472	VIVO	4G	-86	16	762	
2023.11.24_23.24.34	-46.58329	-23.58472	VIVO	4G	-91	0	762	
