Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2023.10.15_15.55.05	-46.58019	-23.58476	TIM	4G	-86	43	753	
2023.10.15_15.55.07	-46.58036	-23.58478	TIM	4G	-98	30	752	
2023.10.15_15.55.09	-46.58036	-23.58478	TIM	4G	-90	30	752	
2023.10.15_15.55.09	-46.58051	-23.58480	TIM	4G	-90	31	754	
2023.10.15_15.55.10	-46.58059	-23.58489	TIM	4G	-90	37	755	
2023.10.15_15.55.11	-46.58070	-23.58492	TIM	4G	-86	36	755	
2023.10.15_15.55.12	-46.58081	-23.58494	TIM	5G	-101	39	755	
2023.10.15_15.55.13	-46.58081	-23.58494	TIM	5G	-101	39	755	
2023.10.15_15.55.14	-46.58094	-23.58488	TIM	5G	-101	32	755	
2023.10.15_15.55.17	-46.58110	-23.58489	TIM	5G	-104	28	754	
2023.10.15_15.55.19	-46.58121	-23.58490	TIM	5G	-109	18	755	
2023.10.15_15.55.21	-46.58133	-23.58493	TIM	5G	-109	21	755	
2023.10.15_15.55.23	-46.58144	-23.58496	TIM	5G	-107	21	755	
2023.10.15_15.55.25	-46.58154	-23.58496	TIM	5G	-103	20	753	
2023.10.15_15.55.27	-46.58164	-23.58498	TIM	5G	-103	22	752	
2023.10.15_15.55.29	-46.58178	-23.58505	TIM	5G	-103	22	753	
2023.10.15_15.55.29	-46.58178	-23.58505	TIM	5G	-95	22	753	
2023.10.15_15.55.31	-46.58188	-23.58505	TIM	5G	-95	20	753	
2023.10.15_15.55.33	-46.58199	-23.58505	TIM	5G	-92	21	753	
2023.10.15_15.55.33	-46.58199	-23.58505	TIM	5G	-92	21	753	
2023.10.15_15.55.35	-46.58215	-23.58507	TIM	5G	-90	22	752	
2023.10.15_15.55.37	-46.58229	-23.58508	TIM	5G	-90	24	751	
2023.10.15_15.55.39	-46.58244	-23.58507	TIM	5G	-87	26	750	
2023.10.15_15.55.41	-46.58258	-23.58503	TIM	5G	-87	30	751	
2023.10.15_15.55.43	-46.58275	-23.58498	TIM	5G	-87	28	751	
2023.10.15_15.55.44	-46.58283	-23.58492	TIM	5G	-86	28	750	
2023.10.15_15.55.46	-46.58297	-23.58488	TIM	5G	-86	25	750	
2023.10.15_15.55.48	-46.58309	-23.58482	TIM	5G	-87	26	750	
2023.10.15_15.55.50	-46.58323	-23.58477	TIM	5G	-93	26	750	
2023.10.15_15.55.51	-46.58323	-23.58477	TIM	5G	-93	26	750	
2023.10.15_15.55.54	-46.58335	-23.58472	TIM	5G	-96	15	749	
2023.10.15_15.55.55	-46.58335	-23.58472	TIM	5G	-96	15	749	
2023.10.15_15.56.06	-46.58344	-23.58475	TIM	5G	-93	1	751	
2023.10.15_15.56.10	-46.58352	-23.58481	TIM	5G	-88	1	752	
2023.10.15_15.56.20	-46.58352	-23.58481	TIM	5G	-83	0	752	
2023.10.15_15.56.21	-46.58343	-23.58476	TIM	5G	-83	0	736	
2023.10.15_15.56.23	-46.58343	-23.58476	TIM	5G	-79	0	736	
2023.10.15_15.56.35	-46.58343	-23.58476	TIM	4G	-72	0	736	
2023.10.15_15.56.41	-46.58343	-23.58476	TIM	5G	-80	0	736	
2023.10.15_15.57.04	-46.58343	-23.58476	TIM	4G	-71	0	736	
2023.10.15_15.57.08	-46.58343	-23.58476	TIM	4G	-78	0	736	
2023.10.15_15.57.20	-46.58343	-23.58476	TIM	5G	-88	0	736	
2023.10.15_15.57.23	-46.58346	-23.58467	TIM	5G	-84	0	740	
2023.10.15_15.57.30	-46.58346	-23.58467	TIM	4G	-81	0	740	
2023.10.15_15.57.34	-46.58346	-23.58467	TIM	5G	-80	0	740	
2023.10.15_15.57.55	-46.58346	-23.58467	TIM	4G	-79	0	740	
2023.10.15_15.58.07	-46.58346	-23.58467	TIM	5G	-77	0	740	
2023.10.15_15.58.11	-46.58346	-23.58467	TIM	5G	-78	0	740	
